target_session,previous_tw_close_utc,current_tw_open_utc,mapping_status,n_us_calendar_sessions,n_us_sessions,us_session_dates,us_open_timestamps_utc,us_close_timestamps_utc,feature_information_end_utc,us_early_close_sessions
2010-03-05,2010-03-04 05:30:00+00:00,2010-03-05 01:00:00+00:00,VALID,1,1,2010-03-04,2010-03-04T14:30:00+00:00,2010-03-04T21:00:00+00:00,2010-03-04 21:00:00+00:00,0
2010-03-08,2010-03-05 05:30:00+00:00,2010-03-08 01:00:00+00:00,VALID,1,1,2010-03-05,2010-03-05T14:30:00+00:00,2010-03-05T21:00:00+00:00,2010-03-05 21:00:00+00:00,0
2010-03-09,2010-03-08 05:30:00+00:00,2010-03-09 01:00:00+00:00,VALID,1,1,2010-03-08,2010-03-08T14:30:00+00:00,2010-03-08T21:00:00+00:00,2010-03-08 21:00:00+00:00,0
2010-03-10,2010-03-09 05:30:00+00:00,2010-03-10 01:00:00+00:00,VALID,1,1,2010-03-09,2010-03-09T14:30:00+00:00,2010-03-09T21:00:00+00:00,2010-03-09 21:00:00+00:00,0
2010-03-11,2010-03-10 05:30:00+00:00,2010-03-11 01:00:00+00:00,VALID,1,1,2010-03-10,2010-03-10T14:30:00+00:00,2010-03-10T21:00:00+00:00,2010-03-10 21:00:00+00:00,0
2010-03-12,2010-03-11 05:30:00+00:00,2010-03-12 01:00:00+00:00,VALID,1,1,2010-03-11,2010-03-11T14:30:00+00:00,2010-03-11T21:00:00+00:00,2010-03-11 21:00:00+00:00,0
2010-03-15,2010-03-12 05:30:00+00:00,2010-03-15 01:00:00+00:00,VALID,1,1,2010-03-12,2010-03-12T14:30:00+00:00,2010-03-12T21:00:00+00:00,2010-03-12 21:00:00+00:00,0
2010-03-16,2010-03-15 05:30:00+00:00,2010-03-16 01:00:00+00:00,VALID,1,1,2010-03-15,2010-03-15T13:30:00+00:00,2010-03-15T20:00:00+00:00,2010-03-15 20:00:00+00:00,0
2010-03-17,2010-03-16 05:30:00+00:00,2010-03-17 01:00:00+00:00,VALID,1,1,2010-03-16,2010-03-16T13:30:00+00:00,2010-03-16T20:00:00+00:00,2010-03-16 20:00:00+00:00,0
2010-03-18,2010-03-17 05:30:00+00:00,2010-03-18 01:00:00+00:00,VALID,1,1,2010-03-17,2010-03-17T13:30:00+00:00,2010-03-17T20:00:00+00:00,2010-03-17 20:00:00+00:00,0
2010-03-19,2010-03-18 05:30:00+00:00,2010-03-19 01:00:00+00:00,VALID,1,1,2010-03-18,2010-03-18T13:30:00+00:00,2010-03-18T20:00:00+00:00,2010-03-18 20:00:00+00:00,0
2010-03-22,2010-03-19 05:30:00+00:00,2010-03-22 01:00:00+00:00,VALID,1,1,2010-03-19,2010-03-19T13:30:00+00:00,2010-03-19T20:00:00+00:00,2010-03-19 20:00:00+00:00,0
2010-03-23,2010-03-22 05:30:00+00:00,2010-03-23 01:00:00+00:00,VALID,1,1,2010-03-22,2010-03-22T13:30:00+00:00,2010-03-22T20:00:00+00:00,2010-03-22 20:00:00+00:00,0
2010-03-24,2010-03-23 05:30:00+00:00,2010-03-24 01:00:00+00:00,VALID,1,1,2010-03-23,2010-03-23T13:30:00+00:00,2010-03-23T20:00:00+00:00,2010-03-23 20:00:00+00:00,0
2010-03-25,2010-03-24 05:30:00+00:00,2010-03-25 01:00:00+00:00,VALID,1,1,2010-03-24,2010-03-24T13:30:00+00:00,2010-03-24T20:00:00+00:00,2010-03-24 20:00:00+00:00,0
2010-03-26,2010-03-25 05:30:00+00:00,2010-03-26 01:00:00+00:00,VALID,1,1,2010-03-25,2010-03-25T13:30:00+00:00,2010-03-25T20:00:00+00:00,2010-03-25 20:00:00+00:00,0
2010-03-29,2010-03-26 05:30:00+00:00,2010-03-29 01:00:00+00:00,VALID,1,1,2010-03-26,2010-03-26T13:30:00+00:00,2010-03-26T20:00:00+00:00,2010-03-26 20:00:00+00:00,0
2010-03-30,2010-03-29 05:30:00+00:00,2010-03-30 01:00:00+00:00,VALID,1,1,2010-03-29,2010-03-29T13:30:00+00:00,2010-03-29T20:00:00+00:00,2010-03-29 20:00:00+00:00,0
2010-03-31,2010-03-30 05:30:00+00:00,2010-03-31 01:00:00+00:00,VALID,1,1,2010-03-30,2010-03-30T13:30:00+00:00,2010-03-30T20:00:00+00:00,2010-03-30 20:00:00+00:00,0
2010-04-01,2010-03-31 05:30:00+00:00,2010-04-01 01:00:00+00:00,VALID,1,1,2010-03-31,2010-03-31T13:30:00+00:00,2010-03-31T20:00:00+00:00,2010-03-31 20:00:00+00:00,0
2010-04-02,2010-04-01 05:30:00+00:00,2010-04-02 01:00:00+00:00,VALID,1,1,2010-04-01,2010-04-01T13:30:00+00:00,2010-04-01T20:00:00+00:00,2010-04-01 20:00:00+00:00,0
2010-04-06,2010-04-02 05:30:00+00:00,2010-04-06 01:00:00+00:00,VALID,1,1,2010-04-05,2010-04-05T13:30:00+00:00,2010-04-05T20:00:00+00:00,2010-04-05 20:00:00+00:00,0
2010-04-07,2010-04-06 05:30:00+00:00,2010-04-07 01:00:00+00:00,VALID,1,1,2010-04-06,2010-04-06T13:30:00+00:00,2010-04-06T20:00:00+00:00,2010-04-06 20:00:00+00:00,0
2010-04-08,2010-04-07 05:30:00+00:00,2010-04-08 01:00:00+00:00,VALID,1,1,2010-04-07,2010-04-07T13:30:00+00:00,2010-04-07T20:00:00+00:00,2010-04-07 20:00:00+00:00,0
2010-04-09,2010-04-08 05:30:00+00:00,2010-04-09 01:00:00+00:00,VALID,1,1,2010-04-08,2010-04-08T13:30:00+00:00,2010-04-08T20:00:00+00:00,2010-04-08 20:00:00+00:00,0
2010-04-12,2010-04-09 05:30:00+00:00,2010-04-12 01:00:00+00:00,VALID,1,1,2010-04-09,2010-04-09T13:30:00+00:00,2010-04-09T20:00:00+00:00,2010-04-09 20:00:00+00:00,0
2010-04-13,2010-04-12 05:30:00+00:00,2010-04-13 01:00:00+00:00,VALID,1,1,2010-04-12,2010-04-12T13:30:00+00:00,2010-04-12T20:00:00+00:00,2010-04-12 20:00:00+00:00,0
2010-04-14,2010-04-13 05:30:00+00:00,2010-04-14 01:00:00+00:00,VALID,1,1,2010-04-13,2010-04-13T13:30:00+00:00,2010-04-13T20:00:00+00:00,2010-04-13 20:00:00+00:00,0
2010-04-15,2010-04-14 05:30:00+00:00,2010-04-15 01:00:00+00:00,VALID,1,1,2010-04-14,2010-04-14T13:30:00+00:00,2010-04-14T20:00:00+00:00,2010-04-14 20:00:00+00:00,0
2010-04-16,2010-04-15 05:30:00+00:00,2010-04-16 01:00:00+00:00,VALID,1,1,2010-04-15,2010-04-15T13:30:00+00:00,2010-04-15T20:00:00+00:00,2010-04-15 20:00:00+00:00,0
2010-04-19,2010-04-16 05:30:00+00:00,2010-04-19 01:00:00+00:00,VALID,1,1,2010-04-16,2010-04-16T13:30:00+00:00,2010-04-16T20:00:00+00:00,2010-04-16 20:00:00+00:00,0
2010-04-20,2010-04-19 05:30:00+00:00,2010-04-20 01:00:00+00:00,VALID,1,1,2010-04-19,2010-04-19T13:30:00+00:00,2010-04-19T20:00:00+00:00,2010-04-19 20:00:00+00:00,0
2010-04-21,2010-04-20 05:30:00+00:00,2010-04-21 01:00:00+00:00,VALID,1,1,2010-04-20,2010-04-20T13:30:00+00:00,2010-04-20T20:00:00+00:00,2010-04-20 20:00:00+00:00,0
2010-04-22,2010-04-21 05:30:00+00:00,2010-04-22 01:00:00+00:00,VALID,1,1,2010-04-21,2010-04-21T13:30:00+00:00,2010-04-21T20:00:00+00:00,2010-04-21 20:00:00+00:00,0
2010-04-23,2010-04-22 05:30:00+00:00,2010-04-23 01:00:00+00:00,VALID,1,1,2010-04-22,2010-04-22T13:30:00+00:00,2010-04-22T20:00:00+00:00,2010-04-22 20:00:00+00:00,0
2010-04-26,2010-04-23 05:30:00+00:00,2010-04-26 01:00:00+00:00,VALID,1,1,2010-04-23,2010-04-23T13:30:00+00:00,2010-04-23T20:00:00+00:00,2010-04-23 20:00:00+00:00,0
2010-04-27,2010-04-26 05:30:00+00:00,2010-04-27 01:00:00+00:00,VALID,1,1,2010-04-26,2010-04-26T13:30:00+00:00,2010-04-26T20:00:00+00:00,2010-04-26 20:00:00+00:00,0
2010-04-28,2010-04-27 05:30:00+00:00,2010-04-28 01:00:00+00:00,VALID,1,1,2010-04-27,2010-04-27T13:30:00+00:00,2010-04-27T20:00:00+00:00,2010-04-27 20:00:00+00:00,0
2010-04-29,2010-04-28 05:30:00+00:00,2010-04-29 01:00:00+00:00,VALID,1,1,2010-04-28,2010-04-28T13:30:00+00:00,2010-04-28T20:00:00+00:00,2010-04-28 20:00:00+00:00,0
2010-04-30,2010-04-29 05:30:00+00:00,2010-04-30 01:00:00+00:00,VALID,1,1,2010-04-29,2010-04-29T13:30:00+00:00,2010-04-29T20:00:00+00:00,2010-04-29 20:00:00+00:00,0
2010-05-03,2010-04-30 05:30:00+00:00,2010-05-03 01:00:00+00:00,VALID,1,1,2010-04-30,2010-04-30T13:30:00+00:00,2010-04-30T20:00:00+00:00,2010-04-30 20:00:00+00:00,0
2010-05-04,2010-05-03 05:30:00+00:00,2010-05-04 01:00:00+00:00,VALID,1,1,2010-05-03,2010-05-03T13:30:00+00:00,2010-05-03T20:00:00+00:00,2010-05-03 20:00:00+00:00,0
2010-05-05,2010-05-04 05:30:00+00:00,2010-05-05 01:00:00+00:00,VALID,1,1,2010-05-04,2010-05-04T13:30:00+00:00,2010-05-04T20:00:00+00:00,2010-05-04 20:00:00+00:00,0
2010-05-06,2010-05-05 05:30:00+00:00,2010-05-06 01:00:00+00:00,VALID,1,1,2010-05-05,2010-05-05T13:30:00+00:00,2010-05-05T20:00:00+00:00,2010-05-05 20:00:00+00:00,0
2010-05-07,2010-05-06 05:30:00+00:00,2010-05-07 01:00:00+00:00,VALID,1,1,2010-05-06,2010-05-06T13:30:00+00:00,2010-05-06T20:00:00+00:00,2010-05-06 20:00:00+00:00,0
2010-05-10,2010-05-07 05:30:00+00:00,2010-05-10 01:00:00+00:00,VALID,1,1,2010-05-07,2010-05-07T13:30:00+00:00,2010-05-07T20:00:00+00:00,2010-05-07 20:00:00+00:00,0
2010-05-11,2010-05-10 05:30:00+00:00,2010-05-11 01:00:00+00:00,VALID,1,1,2010-05-10,2010-05-10T13:30:00+00:00,2010-05-10T20:00:00+00:00,2010-05-10 20:00:00+00:00,0
2010-05-12,2010-05-11 05:30:00+00:00,2010-05-12 01:00:00+00:00,VALID,1,1,2010-05-11,2010-05-11T13:30:00+00:00,2010-05-11T20:00:00+00:00,2010-05-11 20:00:00+00:00,0
2010-05-13,2010-05-12 05:30:00+00:00,2010-05-13 01:00:00+00:00,VALID,1,1,2010-05-12,2010-05-12T13:30:00+00:00,2010-05-12T20:00:00+00:00,2010-05-12 20:00:00+00:00,0
2010-05-14,2010-05-13 05:30:00+00:00,2010-05-14 01:00:00+00:00,VALID,1,1,2010-05-13,2010-05-13T13:30:00+00:00,2010-05-13T20:00:00+00:00,2010-05-13 20:00:00+00:00,0
2010-05-17,2010-05-14 05:30:00+00:00,2010-05-17 01:00:00+00:00,VALID,1,1,2010-05-14,2010-05-14T13:30:00+00:00,2010-05-14T20:00:00+00:00,2010-05-14 20:00:00+00:00,0
2010-05-18,2010-05-17 05:30:00+00:00,2010-05-18 01:00:00+00:00,VALID,1,1,2010-05-17,2010-05-17T13:30:00+00:00,2010-05-17T20:00:00+00:00,2010-05-17 20:00:00+00:00,0
2010-05-19,2010-05-18 05:30:00+00:00,2010-05-19 01:00:00+00:00,VALID,1,1,2010-05-18,2010-05-18T13:30:00+00:00,2010-05-18T20:00:00+00:00,2010-05-18 20:00:00+00:00,0
2010-05-20,2010-05-19 05:30:00+00:00,2010-05-20 01:00:00+00:00,VALID,1,1,2010-05-19,2010-05-19T13:30:00+00:00,2010-05-19T20:00:00+00:00,2010-05-19 20:00:00+00:00,0
2010-05-21,2010-05-20 05:30:00+00:00,2010-05-21 01:00:00+00:00,VALID,1,1,2010-05-20,2010-05-20T13:30:00+00:00,2010-05-20T20:00:00+00:00,2010-05-20 20:00:00+00:00,0
2010-05-24,2010-05-21 05:30:00+00:00,2010-05-24 01:00:00+00:00,VALID,1,1,2010-05-21,2010-05-21T13:30:00+00:00,2010-05-21T20:00:00+00:00,2010-05-21 20:00:00+00:00,0
2010-05-25,2010-05-24 05:30:00+00:00,2010-05-25 01:00:00+00:00,VALID,1,1,2010-05-24,2010-05-24T13:30:00+00:00,2010-05-24T20:00:00+00:00,2010-05-24 20:00:00+00:00,0
2010-05-26,2010-05-25 05:30:00+00:00,2010-05-26 01:00:00+00:00,VALID,1,1,2010-05-25,2010-05-25T13:30:00+00:00,2010-05-25T20:00:00+00:00,2010-05-25 20:00:00+00:00,0
2010-05-27,2010-05-26 05:30:00+00:00,2010-05-27 01:00:00+00:00,VALID,1,1,2010-05-26,2010-05-26T13:30:00+00:00,2010-05-26T20:00:00+00:00,2010-05-26 20:00:00+00:00,0
2010-05-28,2010-05-27 05:30:00+00:00,2010-05-28 01:00:00+00:00,VALID,1,1,2010-05-27,2010-05-27T13:30:00+00:00,2010-05-27T20:00:00+00:00,2010-05-27 20:00:00+00:00,0
2010-05-31,2010-05-28 05:30:00+00:00,2010-05-31 01:00:00+00:00,VALID,1,1,2010-05-28,2010-05-28T13:30:00+00:00,2010-05-28T20:00:00+00:00,2010-05-28 20:00:00+00:00,0
2010-06-01,2010-05-31 05:30:00+00:00,2010-06-01 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2010-06-02,2010-06-01 05:30:00+00:00,2010-06-02 01:00:00+00:00,VALID,1,1,2010-06-01,2010-06-01T13:30:00+00:00,2010-06-01T20:00:00+00:00,2010-06-01 20:00:00+00:00,0
2010-06-03,2010-06-02 05:30:00+00:00,2010-06-03 01:00:00+00:00,VALID,1,1,2010-06-02,2010-06-02T13:30:00+00:00,2010-06-02T20:00:00+00:00,2010-06-02 20:00:00+00:00,0
2010-06-04,2010-06-03 05:30:00+00:00,2010-06-04 01:00:00+00:00,VALID,1,1,2010-06-03,2010-06-03T13:30:00+00:00,2010-06-03T20:00:00+00:00,2010-06-03 20:00:00+00:00,0
2010-06-07,2010-06-04 05:30:00+00:00,2010-06-07 01:00:00+00:00,VALID,1,1,2010-06-04,2010-06-04T13:30:00+00:00,2010-06-04T20:00:00+00:00,2010-06-04 20:00:00+00:00,0
2010-06-08,2010-06-07 05:30:00+00:00,2010-06-08 01:00:00+00:00,VALID,1,1,2010-06-07,2010-06-07T13:30:00+00:00,2010-06-07T20:00:00+00:00,2010-06-07 20:00:00+00:00,0
2010-06-09,2010-06-08 05:30:00+00:00,2010-06-09 01:00:00+00:00,VALID,1,1,2010-06-08,2010-06-08T13:30:00+00:00,2010-06-08T20:00:00+00:00,2010-06-08 20:00:00+00:00,0
2010-06-10,2010-06-09 05:30:00+00:00,2010-06-10 01:00:00+00:00,VALID,1,1,2010-06-09,2010-06-09T13:30:00+00:00,2010-06-09T20:00:00+00:00,2010-06-09 20:00:00+00:00,0
2010-06-11,2010-06-10 05:30:00+00:00,2010-06-11 01:00:00+00:00,VALID,1,1,2010-06-10,2010-06-10T13:30:00+00:00,2010-06-10T20:00:00+00:00,2010-06-10 20:00:00+00:00,0
2010-06-14,2010-06-11 05:30:00+00:00,2010-06-14 01:00:00+00:00,VALID,1,1,2010-06-11,2010-06-11T13:30:00+00:00,2010-06-11T20:00:00+00:00,2010-06-11 20:00:00+00:00,0
2010-06-15,2010-06-14 05:30:00+00:00,2010-06-15 01:00:00+00:00,VALID,1,1,2010-06-14,2010-06-14T13:30:00+00:00,2010-06-14T20:00:00+00:00,2010-06-14 20:00:00+00:00,0
2010-06-17,2010-06-15 05:30:00+00:00,2010-06-17 01:00:00+00:00,VALID,2,2,2010-06-15;2010-06-16,2010-06-15T13:30:00+00:00;2010-06-16T13:30:00+00:00,2010-06-15T20:00:00+00:00;2010-06-16T20:00:00+00:00,2010-06-16 20:00:00+00:00,0
2010-06-18,2010-06-17 05:30:00+00:00,2010-06-18 01:00:00+00:00,VALID,1,1,2010-06-17,2010-06-17T13:30:00+00:00,2010-06-17T20:00:00+00:00,2010-06-17 20:00:00+00:00,0
2010-06-21,2010-06-18 05:30:00+00:00,2010-06-21 01:00:00+00:00,VALID,1,1,2010-06-18,2010-06-18T13:30:00+00:00,2010-06-18T20:00:00+00:00,2010-06-18 20:00:00+00:00,0
2010-06-22,2010-06-21 05:30:00+00:00,2010-06-22 01:00:00+00:00,VALID,1,1,2010-06-21,2010-06-21T13:30:00+00:00,2010-06-21T20:00:00+00:00,2010-06-21 20:00:00+00:00,0
2010-06-23,2010-06-22 05:30:00+00:00,2010-06-23 01:00:00+00:00,VALID,1,1,2010-06-22,2010-06-22T13:30:00+00:00,2010-06-22T20:00:00+00:00,2010-06-22 20:00:00+00:00,0
2010-06-24,2010-06-23 05:30:00+00:00,2010-06-24 01:00:00+00:00,VALID,1,1,2010-06-23,2010-06-23T13:30:00+00:00,2010-06-23T20:00:00+00:00,2010-06-23 20:00:00+00:00,0
2010-06-25,2010-06-24 05:30:00+00:00,2010-06-25 01:00:00+00:00,VALID,1,1,2010-06-24,2010-06-24T13:30:00+00:00,2010-06-24T20:00:00+00:00,2010-06-24 20:00:00+00:00,0
2010-06-28,2010-06-25 05:30:00+00:00,2010-06-28 01:00:00+00:00,VALID,1,1,2010-06-25,2010-06-25T13:30:00+00:00,2010-06-25T20:00:00+00:00,2010-06-25 20:00:00+00:00,0
2010-06-29,2010-06-28 05:30:00+00:00,2010-06-29 01:00:00+00:00,VALID,1,1,2010-06-28,2010-06-28T13:30:00+00:00,2010-06-28T20:00:00+00:00,2010-06-28 20:00:00+00:00,0
2010-06-30,2010-06-29 05:30:00+00:00,2010-06-30 01:00:00+00:00,VALID,1,1,2010-06-29,2010-06-29T13:30:00+00:00,2010-06-29T20:00:00+00:00,2010-06-29 20:00:00+00:00,0
2010-07-01,2010-06-30 05:30:00+00:00,2010-07-01 01:00:00+00:00,VALID,1,1,2010-06-30,2010-06-30T13:30:00+00:00,2010-06-30T20:00:00+00:00,2010-06-30 20:00:00+00:00,0
2010-07-02,2010-07-01 05:30:00+00:00,2010-07-02 01:00:00+00:00,VALID,1,1,2010-07-01,2010-07-01T13:30:00+00:00,2010-07-01T20:00:00+00:00,2010-07-01 20:00:00+00:00,0
2010-07-05,2010-07-02 05:30:00+00:00,2010-07-05 01:00:00+00:00,VALID,1,1,2010-07-02,2010-07-02T13:30:00+00:00,2010-07-02T20:00:00+00:00,2010-07-02 20:00:00+00:00,0
2010-07-06,2010-07-05 05:30:00+00:00,2010-07-06 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2010-07-07,2010-07-06 05:30:00+00:00,2010-07-07 01:00:00+00:00,VALID,1,1,2010-07-06,2010-07-06T13:30:00+00:00,2010-07-06T20:00:00+00:00,2010-07-06 20:00:00+00:00,0
2010-07-08,2010-07-07 05:30:00+00:00,2010-07-08 01:00:00+00:00,VALID,1,1,2010-07-07,2010-07-07T13:30:00+00:00,2010-07-07T20:00:00+00:00,2010-07-07 20:00:00+00:00,0
2010-07-09,2010-07-08 05:30:00+00:00,2010-07-09 01:00:00+00:00,VALID,1,1,2010-07-08,2010-07-08T13:30:00+00:00,2010-07-08T20:00:00+00:00,2010-07-08 20:00:00+00:00,0
2010-07-12,2010-07-09 05:30:00+00:00,2010-07-12 01:00:00+00:00,VALID,1,1,2010-07-09,2010-07-09T13:30:00+00:00,2010-07-09T20:00:00+00:00,2010-07-09 20:00:00+00:00,0
2010-07-13,2010-07-12 05:30:00+00:00,2010-07-13 01:00:00+00:00,VALID,1,1,2010-07-12,2010-07-12T13:30:00+00:00,2010-07-12T20:00:00+00:00,2010-07-12 20:00:00+00:00,0
2010-07-14,2010-07-13 05:30:00+00:00,2010-07-14 01:00:00+00:00,VALID,1,1,2010-07-13,2010-07-13T13:30:00+00:00,2010-07-13T20:00:00+00:00,2010-07-13 20:00:00+00:00,0
2010-07-15,2010-07-14 05:30:00+00:00,2010-07-15 01:00:00+00:00,VALID,1,1,2010-07-14,2010-07-14T13:30:00+00:00,2010-07-14T20:00:00+00:00,2010-07-14 20:00:00+00:00,0
2010-07-16,2010-07-15 05:30:00+00:00,2010-07-16 01:00:00+00:00,VALID,1,1,2010-07-15,2010-07-15T13:30:00+00:00,2010-07-15T20:00:00+00:00,2010-07-15 20:00:00+00:00,0
2010-07-19,2010-07-16 05:30:00+00:00,2010-07-19 01:00:00+00:00,VALID,1,1,2010-07-16,2010-07-16T13:30:00+00:00,2010-07-16T20:00:00+00:00,2010-07-16 20:00:00+00:00,0
2010-07-20,2010-07-19 05:30:00+00:00,2010-07-20 01:00:00+00:00,VALID,1,1,2010-07-19,2010-07-19T13:30:00+00:00,2010-07-19T20:00:00+00:00,2010-07-19 20:00:00+00:00,0
2010-07-21,2010-07-20 05:30:00+00:00,2010-07-21 01:00:00+00:00,VALID,1,1,2010-07-20,2010-07-20T13:30:00+00:00,2010-07-20T20:00:00+00:00,2010-07-20 20:00:00+00:00,0
2010-07-22,2010-07-21 05:30:00+00:00,2010-07-22 01:00:00+00:00,VALID,1,1,2010-07-21,2010-07-21T13:30:00+00:00,2010-07-21T20:00:00+00:00,2010-07-21 20:00:00+00:00,0
2010-07-23,2010-07-22 05:30:00+00:00,2010-07-23 01:00:00+00:00,VALID,1,1,2010-07-22,2010-07-22T13:30:00+00:00,2010-07-22T20:00:00+00:00,2010-07-22 20:00:00+00:00,0
2010-07-26,2010-07-23 05:30:00+00:00,2010-07-26 01:00:00+00:00,VALID,1,1,2010-07-23,2010-07-23T13:30:00+00:00,2010-07-23T20:00:00+00:00,2010-07-23 20:00:00+00:00,0
2010-07-27,2010-07-26 05:30:00+00:00,2010-07-27 01:00:00+00:00,VALID,1,1,2010-07-26,2010-07-26T13:30:00+00:00,2010-07-26T20:00:00+00:00,2010-07-26 20:00:00+00:00,0
2010-07-28,2010-07-27 05:30:00+00:00,2010-07-28 01:00:00+00:00,VALID,1,1,2010-07-27,2010-07-27T13:30:00+00:00,2010-07-27T20:00:00+00:00,2010-07-27 20:00:00+00:00,0
2010-07-29,2010-07-28 05:30:00+00:00,2010-07-29 01:00:00+00:00,VALID,1,1,2010-07-28,2010-07-28T13:30:00+00:00,2010-07-28T20:00:00+00:00,2010-07-28 20:00:00+00:00,0
2010-07-30,2010-07-29 05:30:00+00:00,2010-07-30 01:00:00+00:00,VALID,1,1,2010-07-29,2010-07-29T13:30:00+00:00,2010-07-29T20:00:00+00:00,2010-07-29 20:00:00+00:00,0
2010-08-02,2010-07-30 05:30:00+00:00,2010-08-02 01:00:00+00:00,VALID,1,1,2010-07-30,2010-07-30T13:30:00+00:00,2010-07-30T20:00:00+00:00,2010-07-30 20:00:00+00:00,0
2010-08-03,2010-08-02 05:30:00+00:00,2010-08-03 01:00:00+00:00,VALID,1,1,2010-08-02,2010-08-02T13:30:00+00:00,2010-08-02T20:00:00+00:00,2010-08-02 20:00:00+00:00,0
2010-08-04,2010-08-03 05:30:00+00:00,2010-08-04 01:00:00+00:00,VALID,1,1,2010-08-03,2010-08-03T13:30:00+00:00,2010-08-03T20:00:00+00:00,2010-08-03 20:00:00+00:00,0
2010-08-05,2010-08-04 05:30:00+00:00,2010-08-05 01:00:00+00:00,VALID,1,1,2010-08-04,2010-08-04T13:30:00+00:00,2010-08-04T20:00:00+00:00,2010-08-04 20:00:00+00:00,0
2010-08-06,2010-08-05 05:30:00+00:00,2010-08-06 01:00:00+00:00,VALID,1,1,2010-08-05,2010-08-05T13:30:00+00:00,2010-08-05T20:00:00+00:00,2010-08-05 20:00:00+00:00,0
2010-08-09,2010-08-06 05:30:00+00:00,2010-08-09 01:00:00+00:00,VALID,1,1,2010-08-06,2010-08-06T13:30:00+00:00,2010-08-06T20:00:00+00:00,2010-08-06 20:00:00+00:00,0
2010-08-10,2010-08-09 05:30:00+00:00,2010-08-10 01:00:00+00:00,VALID,1,1,2010-08-09,2010-08-09T13:30:00+00:00,2010-08-09T20:00:00+00:00,2010-08-09 20:00:00+00:00,0
2010-08-11,2010-08-10 05:30:00+00:00,2010-08-11 01:00:00+00:00,VALID,1,1,2010-08-10,2010-08-10T13:30:00+00:00,2010-08-10T20:00:00+00:00,2010-08-10 20:00:00+00:00,0
2010-08-12,2010-08-11 05:30:00+00:00,2010-08-12 01:00:00+00:00,VALID,1,1,2010-08-11,2010-08-11T13:30:00+00:00,2010-08-11T20:00:00+00:00,2010-08-11 20:00:00+00:00,0
2010-08-13,2010-08-12 05:30:00+00:00,2010-08-13 01:00:00+00:00,VALID,1,1,2010-08-12,2010-08-12T13:30:00+00:00,2010-08-12T20:00:00+00:00,2010-08-12 20:00:00+00:00,0
2010-08-16,2010-08-13 05:30:00+00:00,2010-08-16 01:00:00+00:00,VALID,1,1,2010-08-13,2010-08-13T13:30:00+00:00,2010-08-13T20:00:00+00:00,2010-08-13 20:00:00+00:00,0
2010-08-17,2010-08-16 05:30:00+00:00,2010-08-17 01:00:00+00:00,VALID,1,1,2010-08-16,2010-08-16T13:30:00+00:00,2010-08-16T20:00:00+00:00,2010-08-16 20:00:00+00:00,0
2010-08-18,2010-08-17 05:30:00+00:00,2010-08-18 01:00:00+00:00,VALID,1,1,2010-08-17,2010-08-17T13:30:00+00:00,2010-08-17T20:00:00+00:00,2010-08-17 20:00:00+00:00,0
2010-08-19,2010-08-18 05:30:00+00:00,2010-08-19 01:00:00+00:00,VALID,1,1,2010-08-18,2010-08-18T13:30:00+00:00,2010-08-18T20:00:00+00:00,2010-08-18 20:00:00+00:00,0
2010-08-20,2010-08-19 05:30:00+00:00,2010-08-20 01:00:00+00:00,VALID,1,1,2010-08-19,2010-08-19T13:30:00+00:00,2010-08-19T20:00:00+00:00,2010-08-19 20:00:00+00:00,0
2010-08-23,2010-08-20 05:30:00+00:00,2010-08-23 01:00:00+00:00,VALID,1,1,2010-08-20,2010-08-20T13:30:00+00:00,2010-08-20T20:00:00+00:00,2010-08-20 20:00:00+00:00,0
2010-08-24,2010-08-23 05:30:00+00:00,2010-08-24 01:00:00+00:00,VALID,1,1,2010-08-23,2010-08-23T13:30:00+00:00,2010-08-23T20:00:00+00:00,2010-08-23 20:00:00+00:00,0
2010-08-25,2010-08-24 05:30:00+00:00,2010-08-25 01:00:00+00:00,VALID,1,1,2010-08-24,2010-08-24T13:30:00+00:00,2010-08-24T20:00:00+00:00,2010-08-24 20:00:00+00:00,0
2010-08-26,2010-08-25 05:30:00+00:00,2010-08-26 01:00:00+00:00,VALID,1,1,2010-08-25,2010-08-25T13:30:00+00:00,2010-08-25T20:00:00+00:00,2010-08-25 20:00:00+00:00,0
2010-08-27,2010-08-26 05:30:00+00:00,2010-08-27 01:00:00+00:00,VALID,1,1,2010-08-26,2010-08-26T13:30:00+00:00,2010-08-26T20:00:00+00:00,2010-08-26 20:00:00+00:00,0
2010-08-30,2010-08-27 05:30:00+00:00,2010-08-30 01:00:00+00:00,VALID,1,1,2010-08-27,2010-08-27T13:30:00+00:00,2010-08-27T20:00:00+00:00,2010-08-27 20:00:00+00:00,0
2010-08-31,2010-08-30 05:30:00+00:00,2010-08-31 01:00:00+00:00,VALID,1,1,2010-08-30,2010-08-30T13:30:00+00:00,2010-08-30T20:00:00+00:00,2010-08-30 20:00:00+00:00,0
2010-09-01,2010-08-31 05:30:00+00:00,2010-09-01 01:00:00+00:00,VALID,1,1,2010-08-31,2010-08-31T13:30:00+00:00,2010-08-31T20:00:00+00:00,2010-08-31 20:00:00+00:00,0
